
EMPRESA NACIONAL DE MINERIA (ENM) PRODUCTOR          PACKING LIST                             PAG.  :   1
NATIONAL MINING COMPANY                       CODIGO DE LOTE   : E-2820                      FECHA :26/06/2019
                                              -----------------------------
FLUJO        : 
DESCRIPCION  : CATODOS EW CERRO NEGRO
N° INSTR. DE EMBARQUE : 25351
CLIENTE      : LAURA MAERSK
Lote Sipa    : 19050181

----------------------------------------------------------------------------------------------------------------------------- 
MARCA       DESCRIPCION         PESO NETO      PESO BRUTO     GRUPO     UNIDADES       UBICACION         SERIE                
-----------------------------------------------------------------------------------------------------------------------------

01NE    FRANJA NEGRA              2,001           2,002                    33                           E-2820 
01NE    FRANJA NEGRA              1,992           1,993                    32                           E-2821 
01NE    FRANJA NEGRA              2,024           2,025                    34                           E-2822 
01NE    FRANJA NEGRA              1,999           2,000                    32                           E-2823 
01NE    FRANJA NEGRA              2,007           2,008                    33                           E-2824 
01NE    FRANJA NEGRA              2,027           2,028                    33                           E-2825 
01NE    FRANJA NEGRA              1,965           1,966                    32                           E-2826 
01NE    FRANJA NEGRA              2,035           2,036                    34                           E-2827 
01NE    FRANJA NEGRA              1,990           1,991                    33                           E-2828 
01NE    FRANJA NEGRA              2,019           2,020                    34                           E-2829 
01NE    FRANJA NEGRA              2,058           2,059                    34                           E-2830 
01NE    FRANJA NEGRA              2,007           2,008                    32                           E-2831 
01NE    FRANJA NEGRA              1,986           1,987                    32                           E-2832 
01NE    FRANJA NEGRA              2,007           2,008                    33                           E-2833 
01NE    FRANJA NEGRA              2,015           2,016                    33                           E-2834 
01NE    FRANJA NEGRA              1,985           1,986                    31                           E-2916 
01NE    FRANJA NEGRA              1,992           1,993                    31                           E-2917 
01NE    FRANJA NEGRA              1,981           1,982                    31                           E-2918 
01NE    FRANJA NEGRA              2,045           2,046                    30                           E-2919 
01NE    FRANJA NEGRA              1,995           1,996                    31                           E-2920 
01NE    FRANJA NEGRA              2,027           2,028                    28                           E-2921 
01NE    FRANJA NEGRA              1,997           1,998                    32                           E-2922 
01NE    FRANJA NEGRA              2,004           2,005                    33                           E-2923 
01NE    FRANJA NEGRA              1,976           1,977                    29                           E-2924 
01NE    FRANJA NEGRA              2,034           2,035                    33                           E-2925 
01NE    FRANJA NEGRA              1,985           1,986                    32                           E-2926 
01NE    FRANJA NEGRA              2,013           2,014                    32                           E-2927 
01NE    FRANJA NEGRA              2,019           2,020                    30                           E-2928 
01NE    FRANJA NEGRA              2,010           2,011                    30                           E-2929 
01NE    FRANJA NEGRA              1,984           1,985                    31                           E-2930 
01NE    FRANJA NEGRA              2,032           2,033                    31                           E-2950 
01NE    FRANJA NEGRA              2,007           2,008                    34                           E-2951 
01NE    FRANJA NEGRA              2,037           2,038                    32                           E-2952 
01NE    FRANJA NEGRA              1,996           1,997                    31                           E-2953 
01NE    FRANJA NEGRA              1,991           1,992                    34                           E-2954 
01NE    FRANJA NEGRA              2,027           2,028                    32                           E-2955 
01NE    FRANJA NEGRA              2,022           2,023                    37                           E-2956 
01NE    FRANJA NEGRA              1,879           1,880                    31                           E-2957 
01NE    FRANJA NEGRA              2,014           2,015                    31                           E-2958 
01NE    FRANJA NEGRA              2,055           2,056                    37                           E-2959 
01NE    FRANJA NEGRA              2,035           2,036                    32                           E-2960 
01NE    FRANJA NEGRA              2,019           2,020                    32                           E-2961 
01NE    FRANJA NEGRA              1,993           1,994                    31                           E-2962 
01NE    FRANJA NEGRA              1,976           1,977                    32                           E-2963 
01NE    FRANJA NEGRA              1,993           1,994                    33                           E-2964 


------------------------------------------------------------------------------------------------------------------------
T.SUB-LOTES              TOT.PAQUETES =45      TOT.UNID. = 1448   T/P NETO (kg) = 90,255      T/P BRUTO (kg) = 90,300
------------------------------------------------------------------------------------------------------------------------
