
EMPRESA NACIONAL DE MINERIA (ENM) PRODUCTOR          PACKING LIST                             PAG.  :   1
NATIONAL MINING COMPANY                       CODIGO DE LOTE   : E-7485                      FECHA :17/05/2022
                                              -----------------------------
FLUJO        : 
DESCRIPCION  : CATODOS GRADO A
N° INSTR. DE EMBARQUE : 27338
CLIENTE      : POLAR CHILE
Lote Sipa    : 

----------------------------------------------------------------------------------------------------------------------------- 
MARCA       DESCRIPCION         PESO NETO      PESO BRUTO     GRUPO     UNIDADES       UBICACION         SERIE                
-----------------------------------------------------------------------------------------------------------------------------

X1CE    EQUIS FRANJA CELESTE      2,365           2,366         39         20                           E-7485 
X1CE    EQUIS FRANJA CELESTE      2,318           2,319         39         20                           E-7486 
X1CE    EQUIS FRANJA CELESTE      2,425           2,426         10         20                           E-7487 
X1CE    EQUIS FRANJA CELESTE      2,433           2,434         10         20                           E-7488 
X1CE    EQUIS FRANJA CELESTE      2,457           2,458         10         20                           E-7489 
X1CE    EQUIS FRANJA CELESTE      2,382           2,383         39         20                           E-7490 
X1CE    EQUIS FRANJA CELESTE      2,405           2,406         10         20                           E-7491 
X1CE    EQUIS FRANJA CELESTE      2,407           2,408         10         20                           E-7492 
X1CE    EQUIS FRANJA CELESTE      2,452           2,453         10         20                           E-7493 
X1CE    EQUIS FRANJA CELESTE      2,462           2,463         10         20                           E-7494 
X1CE    EQUIS FRANJA CELESTE      2,455           2,456         10         20                           E-7495 
X1CE    EQUIS FRANJA CELESTE      2,344           2,345         39         20                           E-7496 
X1CE    EQUIS FRANJA CELESTE      2,492           2,493         39         20                           E-7497 
X1CE    EQUIS FRANJA CELESTE      2,399           2,400         39         20                           E-7498 
X1CE    EQUIS FRANJA CELESTE      2,393           2,394         39         20                           E-7499 
X1CE    EQUIS FRANJA CELESTE      2,327           2,328         39         20                           E-7500 
X1CE    EQUIS FRANJA CELESTE      2,469           2,470         39         20                           E-7501 
X1CE    EQUIS FRANJA CELESTE      2,505           2,506         45         20                           E-7502 
X1CE    EQUIS FRANJA CELESTE      2,449           2,450         45         20                           E-7503 
X1CE    EQUIS FRANJA CELESTE      2,257           2,258         39         20                           E-7504 
X1CE    EQUIS FRANJA CELESTE      2,317           2,318         39         20                           E-7505 
X1CE    EQUIS FRANJA CELESTE      2,050           2,051         39         20                           E-7506 
X1CE    EQUIS FRANJA CELESTE      2,255           2,256         39         20                           E-7507 
X1CE    EQUIS FRANJA CELESTE      2,185           2,186         39         20                           E-7508 
X1CE    EQUIS FRANJA CELESTE      2,235           2,236         39         20                           E-7509 
X1CE    EQUIS FRANJA CELESTE      2,295           2,296         39         20                           E-7510 
X1CE    EQUIS FRANJA CELESTE      2,189           2,190         39         20                           E-7511 
X1CE    EQUIS FRANJA CELESTE      2,022           2,023         39         20                           E-7512 
X1CE    EQUIS FRANJA CELESTE      2,269           2,270         39         20                           E-7513 
X1CE    EQUIS FRANJA CELESTE      2,171           2,172         39         20                           E-7514 
X1CE    EQUIS FRANJA CELESTE      2,453           2,454         18         20                           E-7515 
X1CE    EQUIS FRANJA CELESTE      2,323           2,324         18         20                           E-7516 


------------------------------------------------------------------------------------------------------------------------
T.SUB-LOTES              TOT.PAQUETES =32      TOT.UNID. = 640   T/P NETO (kg) = 74,960      T/P BRUTO (kg) = 74,992
------------------------------------------------------------------------------------------------------------------------
