
EMPRESA NACIONAL DE MINERIA (ENM) PRODUCTOR          PACKING LIST                             PAG.  :   1
NATIONAL MINING COMPANY                       CODIGO DE LOTE   : E-12997                      FECHA :02/06/2020
                                              -----------------------------
FLUJO        : 
DESCRIPCION  : CATODOS GRADO A
N° INSTR. DE EMBARQUE : 25973
CLIENTE      : ANTOFAGASTA EXPRESS
Lote Sipa    : 

----------------------------------------------------------------------------------------------------------------------------- 
MARCA       DESCRIPCION         PESO NETO      PESO BRUTO     GRUPO     UNIDADES       UBICACION         SERIE                
-----------------------------------------------------------------------------------------------------------------------------

X0NA    EQUIS NARANJA             2,450           2,451         05         20                           E-12997
X0NA    EQUIS NARANJA             2,541           2,542         05         20                           E-12998
X0NA    EQUIS NARANJA             2,486           2,487         26         20                           E-12999
X0NA    EQUIS NARANJA             2,494           2,495         26         20                           E-13000
X0NA    EQUIS NARANJA             2,460           2,461         20         20                           E-13001
X0NA    EQUIS NARANJA             2,597           2,598         20         20                           E-13002
X0NA    EQUIS NARANJA             2,589           2,590         20         20                           E-13003
X0NA    EQUIS NARANJA             2,223           2,224         05         20                           E-13004
X0NA    EQUIS NARANJA             2,167           2,168         39         20                           E-13005
X0NA    EQUIS NARANJA             2,479           2,480         43         20                           E-13006
X0NA    EQUIS NARANJA             2,365           2,366         43         20                           E-13007
X0NA    EQUIS NARANJA             2,542           2,543         43         20                           E-13008
X0NA    EQUIS NARANJA             2,427           2,428         20         20                           E-13009
X0NA    EQUIS NARANJA             2,205           2,206         05         20                           E-13010
X0NA    EQUIS NARANJA             2,438           2,439         05         20                           E-13011
X0NA    EQUIS NARANJA             2,382           2,383         05         20                           E-13012
X0NA    EQUIS NARANJA             2,391           2,392         05         20                           E-13013
X0NA    EQUIS NARANJA             2,466           2,467         43         20                           E-13014
X0NA    EQUIS NARANJA             2,004           2,005         43         20                           E-13015
X0NA    EQUIS NARANJA             2,209           2,210         05         20                           E-13016
X0NA    EQUIS NARANJA             2,415           2,416         20         20                           E-13017
X0NA    EQUIS NARANJA             2,295           2,296         20         20                           E-13018
X0NA    EQUIS NARANJA             2,341           2,342         20         20                           E-13019
X0NA    EQUIS NARANJA             2,461           2,462         20         20                           E-13020
X0NA    EQUIS NARANJA             2,179           2,180         05         20                           E-13021
X0NA    EQUIS NARANJA             2,344           2,345         05         20                           E-13022
X0NA    EQUIS NARANJA             2,496           2,497         20         20                           E-13023
X0NA    EQUIS NARANJA             2,159           2,160         20         20                           E-13024
X0NA    EQUIS NARANJA             2,349           2,350         05         20                           E-13025
X0NA    EQUIS NARANJA             2,124           2,125         05         20                           E-13026
X0NA    EQUIS NARANJA             2,344           2,345         20         20                           E-13027
X0NA    EQUIS NARANJA             2,395           2,396         20         20                           E-13028
X0NA    EQUIS NARANJA             2,431           2,432         20         20                           E-13029
X0NA    EQUIS NARANJA             2,404           2,405         20         20                           E-13030
X0NA    EQUIS NARANJA             2,401           2,402         20         20                           E-13031
X0NA    EQUIS NARANJA             2,446           2,447         20         20                           E-13032
X0NA    EQUIS NARANJA             2,550           2,551         20         20                           E-13033
X0NA    EQUIS NARANJA             2,438           2,439         20         20                           E-13034
X0NA    EQUIS NARANJA             2,377           2,378         20         20                           E-13035
X0NA    EQUIS NARANJA             2,355           2,356         20         20                           E-13036
X0NA    EQUIS NARANJA             2,331           2,332         20         20                           E-13037
X0NA    EQUIS NARANJA             2,390           2,391         39         20                           E-13038


------------------------------------------------------------------------------------------------------------------------
T.SUB-LOTES              TOT.PAQUETES =42      TOT.UNID. = 840   T/P NETO (kg) = 99,940      T/P BRUTO (kg) = 99,982
------------------------------------------------------------------------------------------------------------------------
