
EMPRESA NACIONAL DE MINERIA (ENM) PRODUCTOR          PACKING LIST                             PAG.  :   1
NATIONAL MINING COMPANY                       CODIGO DE LOTE   : E-11030                      FECHA :28/05/2019
                                              -----------------------------
FLUJO        : 
DESCRIPCION  : CATODOS GRADO A
N° INSTR. DE EMBARQUE : 25274
CLIENTE      : NORDIC BEIJING
Lote Sipa    : 19050423

----------------------------------------------------------------------------------------------------------------------------- 
MARCA       DESCRIPCION         PESO NETO      PESO BRUTO     GRUPO     UNIDADES       UBICACION         SERIE                
-----------------------------------------------------------------------------------------------------------------------------

X1BL    EQUIS FRANJA BLANCA       2,305           2,306         35         20                           E-11030
X1BL    EQUIS FRANJA BLANCA       2,314           2,315         35         20                           E-11031
X1BL    EQUIS FRANJA BLANCA       2,357           2,358         35         20                           E-11032
X1BL    EQUIS FRANJA BLANCA       2,463           2,464         35         20                           E-11033
X1BL    EQUIS FRANJA BLANCA       2,281           2,282         35         20                           E-11034
X1BL    EQUIS FRANJA BLANCA       2,278           2,279         35         20                           E-11035
X1BL    EQUIS FRANJA BLANCA       2,355           2,356         35         20                           E-11036
X1BL    EQUIS FRANJA BLANCA       2,374           2,375         35         20                           E-11037
X1BL    EQUIS FRANJA BLANCA       2,330           2,331         35         20                           E-11038
X1BL    EQUIS FRANJA BLANCA       2,416           2,417         35         20                           E-11039
X1BL    EQUIS FRANJA BLANCA       2,362           2,363         35         20                           E-11040
X1BL    EQUIS FRANJA BLANCA       2,218           2,219         35         20                           E-11041
X1BL    EQUIS FRANJA BLANCA       2,395           2,396         35         20                           E-11042
X1BL    EQUIS FRANJA BLANCA       2,467           2,468         35         20                           E-11043
X1BL    EQUIS FRANJA BLANCA       2,372           2,373         35         20                           E-11044
X1BL    EQUIS FRANJA BLANCA       2,377           2,378         11         20                           E-11045
X1BL    EQUIS FRANJA BLANCA       2,442           2,443         10         20                           E-11046
X1BL    EQUIS FRANJA BLANCA       2,342           2,343         25         20                           E-11047
X1BL    EQUIS FRANJA BLANCA       2,340           2,341         25         20                           E-11048
X1BL    EQUIS FRANJA BLANCA       2,419           2,420         25         20                           E-11049
X1BL    EQUIS FRANJA BLANCA       2,383           2,384         28         20                           E-11050
X1BL    EQUIS FRANJA BLANCA       2,313           2,314         28         20                           E-11051
X1BL    EQUIS FRANJA BLANCA       2,413           2,414         28         20                           E-11052
X1BL    EQUIS FRANJA BLANCA       2,454           2,455         28         20                           E-11053
X1BL    EQUIS FRANJA BLANCA       2,442           2,443         28         20                           E-11054
X1BL    EQUIS FRANJA BLANCA       2,347           2,348         28         20                           E-11055
X1BL    EQUIS FRANJA BLANCA       2,470           2,471         28         20                           E-11056
X1BL    EQUIS FRANJA BLANCA       2,370           2,371         28         20                           E-11057
X1BL    EQUIS FRANJA BLANCA       2,391           2,392         28         20                           E-11058
X1BL    EQUIS FRANJA BLANCA       2,370           2,371         28         20                           E-11059
X1BL    EQUIS FRANJA BLANCA       2,375           2,376         28         20                           E-11060
X1BL    EQUIS FRANJA BLANCA       2,374           2,375         28         20                           E-11061
X1BL    EQUIS FRANJA BLANCA       2,424           2,425         28         20                           E-11062
X1BL    EQUIS FRANJA BLANCA       2,412           2,413         28         20                           E-11063
X1BL    EQUIS FRANJA BLANCA       2,273           2,274         28         20                           E-11064
X1BL    EQUIS FRANJA BLANCA       2,402           2,403         28         20                           E-11065
X1BL    EQUIS FRANJA BLANCA       2,420           2,421         28         20                           E-11066
X1BL    EQUIS FRANJA BLANCA       2,426           2,427         28         20                           E-11067
X1BL    EQUIS FRANJA BLANCA       2,450           2,451         28         20                           E-11068
X1BL    EQUIS FRANJA BLANCA       2,447           2,448         28         20                           E-11069
X1BL    EQUIS FRANJA BLANCA       2,414           2,415         28         20                           E-11070
X1BL    EQUIS FRANJA BLANCA       2,387           2,388         28         20                           E-11071


------------------------------------------------------------------------------------------------------------------------
T.SUB-LOTES              TOT.PAQUETES =42      TOT.UNID. = 840   T/P NETO (kg) = 99,964      T/P BRUTO (kg) = 100,006
------------------------------------------------------------------------------------------------------------------------
