
EMPRESA NACIONAL DE MINERIA (ENM) PRODUCTOR          PACKING LIST                             PAG.  :   1
NATIONAL MINING COMPANY                       CODIGO DE LOTE   : E-3275                      FECHA :07/06/2023
                                              -----------------------------
FLUJO        : 
DESCRIPCION  : CATODOS EW MATTA
N° INSTR. DE EMBARQUE : 28002
CLIENTE      : MAERSK SAVANNAH
Lote Sipa    : 23050421

----------------------------------------------------------------------------------------------------------------------------- 
MARCA       DESCRIPCION         PESO NETO      PESO BRUTO     GRUPO     UNIDADES       UBICACION         SERIE                
-----------------------------------------------------------------------------------------------------------------------------

01CE    FRANJA CELESTE            2,010           2,011                    44                           E-3275 
01CE    FRANJA CELESTE            2,051           2,052                    43                           E-3276 
01CE    FRANJA CELESTE            2,019           2,020                    41                           E-3277 
01CE    FRANJA CELESTE            2,015           2,016                    35                           E-3278 
01CE    FRANJA CELESTE            2,008           2,009                    42                           E-3279 
01CE    FRANJA CELESTE            2,057           2,058                    51                           E-3280 
01CE    FRANJA CELESTE            1,999           2,000                    54                           E-3281 
01CE    FRANJA CELESTE            2,032           2,033                    50                           E-3282 
01CE    FRANJA CELESTE            2,048           2,049                    49                           E-3283 
01CE    FRANJA CELESTE            2,025           2,026                    45                           E-3284 
01CE    FRANJA CELESTE            2,028           2,029                    52                           E-3285 
01CE    FRANJA CELESTE            1,999           2,000                    48                           E-3286 
01CE    FRANJA CELESTE            2,049           2,050                    46                           E-3287 
01CE    FRANJA CELESTE            2,034           2,035                    45                           E-3289 
01CE    FRANJA CELESTE            2,002           2,003                    35                           E-3290 
01CE    FRANJA CELESTE            2,047           2,048                    43                           E-3291 
01CE    FRANJA CELESTE            2,026           2,027                    42                           E-3292 
01CE    FRANJA CELESTE            1,990           1,991                    47                           E-3293 
01CE    FRANJA CELESTE            2,012           2,013                    45                           E-3294 
01CE    FRANJA CELESTE            2,047           2,048                    42                           E-3295 
01CE    FRANJA CELESTE            2,025           2,026                    47                           E-3296 
01CE    FRANJA CELESTE            2,008           2,009                    49                           E-3297 
01CE    FRANJA CELESTE            2,016           2,017                    49                           E-3298 
01CE    FRANJA CELESTE            2,028           2,029                    48                           E-3299 
01CE    FRANJA CELESTE            2,010           2,011                    43                           E-3300 
01CE    FRANJA CELESTE            2,028           2,029                    50                           E-3301 


------------------------------------------------------------------------------------------------------------------------
T.SUB-LOTES              TOT.PAQUETES =26      TOT.UNID. = 1185   T/P NETO (kg) = 52,613      T/P BRUTO (kg) = 52,639
------------------------------------------------------------------------------------------------------------------------
