
EMPRESA NACIONAL DE MINERIA (ENM) PRODUCTOR          PACKING LIST                             PAG.  :   1
NATIONAL MINING COMPANY                       CODIGO DE LOTE   : E-4478                      FECHA :03/05/2022
                                              -----------------------------
FLUJO        : 
DESCRIPCION  : CATODOS GRADO A
N° INSTR. DE EMBARQUE : 62795
CLIENTE      : 
Lote Sipa    : 

----------------------------------------------------------------------------------------------------------------------------- 
MARCA       DESCRIPCION         PESO NETO      PESO BRUTO     GRUPO     UNIDADES       UBICACION         SERIE                
-----------------------------------------------------------------------------------------------------------------------------

X0RJ    EQUIS ROJA                2,233           2,234         11         20                           E-4478 
X0RJ    EQUIS ROJA                2,223           2,224         37         20                           E-4479 
X0RJ    EQUIS ROJA                2,386           2,387         03         20                           E-4480 
X0RJ    EQUIS ROJA                2,335           2,336         37         20                           E-4481 
X0RJ    EQUIS ROJA                2,467           2,468         03         20                           E-4482 
X0RJ    EQUIS ROJA                2,286           2,287         37         20                           E-4483 
X0RJ    EQUIS ROJA                2,445           2,446         11         20                           E-4484 
X0RJ    EQUIS ROJA                2,397           2,398         11         20                           E-4485 
X0RJ    EQUIS ROJA                2,311           2,312         37         20                           E-4486 
X0RJ    EQUIS ROJA                2,378           2,379         03         20                           E-4487 
X0RJ    EQUIS ROJA                2,305           2,306         03         20                           E-4488 
X0RJ    EQUIS ROJA                2,306           2,307         03         20                           E-4489 
X0RJ    EQUIS ROJA                2,421           2,422         03         20                           E-4490 
X0RJ    EQUIS ROJA                2,355           2,356         11         20                           E-4491 
X0RJ    EQUIS ROJA                1,943           1,944         37         20                           E-4492 
X0RJ    EQUIS ROJA                2,105           2,106         37         20                           E-4493 
X0RJ    EQUIS ROJA                2,199           2,200         37         20                           E-4494 
X0RJ    EQUIS ROJA                2,487           2,488         37         20                           E-4495 
X0RJ    EQUIS ROJA                2,509           2,510         37         20                           E-4496 
X0RJ    EQUIS ROJA                2,447           2,448         03         20                           E-4497 
X0RJ    EQUIS ROJA                2,206           2,207         03         20                           E-4498 
X0RJ    EQUIS ROJA                2,192           2,193         37         20                           E-4499 
X0RJ    EQUIS ROJA                2,325           2,326         37         20                           E-4500 
X0RJ    EQUIS ROJA                2,409           2,410         37         20                           E-4501 
X0RJ    EQUIS ROJA                2,165           2,166         03         20                           E-4502 
X0RJ    EQUIS ROJA                2,441           2,442         03         20                           E-4503 
X0RJ    EQUIS ROJA                2,509           2,510         03         20                           E-4504 
X0RJ    EQUIS ROJA                2,387           2,388         11         20                           E-4505 
X0RJ    EQUIS ROJA                2,479           2,480         42         20                           E-4506 
X0RJ    EQUIS ROJA                2,441           2,442         42         20                           E-4507 
X0RJ    EQUIS ROJA                2,449           2,450         03         20                           E-4508 
X0RJ    EQUIS ROJA                2,372           2,373         03         20                           E-4509 


------------------------------------------------------------------------------------------------------------------------
T.SUB-LOTES              TOT.PAQUETES =32      TOT.UNID. = 640   T/P NETO (kg) = 74,913      T/P BRUTO (kg) = 74,945
------------------------------------------------------------------------------------------------------------------------
