
EMPRESA NACIONAL DE MINERIA (ENM) PRODUCTOR          PACKING LIST                             PAG.  :   1
NATIONAL MINING COMPANY                       CODIGO DE LOTE   : E-3221                      FECHA :19/06/2018
                                              -----------------------------
FLUJO        : 
DESCRIPCION  : CATODOS EW MATTA
N° INSTR. DE EMBARQUE : 24609
CLIENTE      : CHASTINE MAERSK
Lote Sipa    : 18050234

----------------------------------------------------------------------------------------------------------------------------- 
MARCA       DESCRIPCION         PESO NETO      PESO BRUTO     GRUPO     UNIDADES       UBICACION         SERIE                
-----------------------------------------------------------------------------------------------------------------------------

01CE    FRANJA CELESTE            1,998           1,999                    61                           E-3221 
01CE    FRANJA CELESTE            1,996           1,997                    57                           E-3222 
01CE    FRANJA CELESTE            1,994           1,995                    57                           E-3223 
01CE    FRANJA CELESTE            1,985           1,986                    61                           E-3224 
01CE    FRANJA CELESTE            2,010           2,011                    59                           E-3225 
01CE    FRANJA CELESTE            2,004           2,005                    61                           E-3226 
01CE    FRANJA CELESTE            1,989           1,990                    58                           E-3227 
01CE    FRANJA CELESTE            2,001           2,002                    68                           E-3228 
01CE    FRANJA CELESTE            1,977           1,978                    66                           E-3229 
01CE    FRANJA CELESTE            1,983           1,984                    66                           E-3230 
01CE    FRANJA CELESTE            1,991           1,992                    59                           E-3231 
01CE    FRANJA CELESTE            2,018           2,019                    67                           E-3232 
01CE    FRANJA CELESTE            1,996           1,997                    58                           E-3233 
01CE    FRANJA CELESTE            2,017           2,018                    58                           E-3234 
01CE    FRANJA CELESTE            1,986           1,987                    61                           E-3281 
01CE    FRANJA CELESTE            2,014           2,015                    67                           E-3282 
01CE    FRANJA CELESTE            2,010           2,011                    65                           E-3283 
01CE    FRANJA CELESTE            2,013           2,014                    66                           E-3284 
01CE    FRANJA CELESTE            2,004           2,005                    64                           E-3285 
01CE    FRANJA CELESTE            1,993           1,994                    63                           E-3286 
01CE    FRANJA CELESTE            2,010           2,011                    61                           E-3287 
01CE    FRANJA CELESTE            1,996           1,997                    63                           E-3288 
01CE    FRANJA CELESTE            1,992           1,993                    62                           E-3289 
01CE    FRANJA CELESTE            2,003           2,004                    64                           E-3290 
01CE    FRANJA CELESTE            1,998           1,999                    63                           E-3291 
01CE    FRANJA CELESTE            2,006           2,007                    65                           E-3292 
01CE    FRANJA CELESTE            2,006           2,007                    65                           E-3293 
01CE    FRANJA CELESTE            1,993           1,994                    60                           E-3294 
01CE    FRANJA CELESTE            1,992           1,993                    65                           E-3296 
01CE    FRANJA CELESTE            2,011           2,012                    63                           E-3297 
01CE    FRANJA CELESTE            1,987           1,988                    66                           E-3298 
01CE    FRANJA CELESTE            2,006           2,007                    69                           E-3299 
01CE    FRANJA CELESTE            1,985           1,986                    62                           E-3300 
01CE    FRANJA CELESTE            1,998           1,999                    57                           E-3301 
01CE    FRANJA CELESTE            2,001           2,002                    57                           E-3302 
01CE    FRANJA CELESTE            2,008           2,009                    49                           E-3303 
01CE    FRANJA CELESTE            2,007           2,008                    50                           E-3304 
01CE    FRANJA CELESTE            1,992           1,993                    60                           E-3305 
01CE    FRANJA CELESTE            2,003           2,004                    64                           E-3306 
01CE    FRANJA CELESTE            1,990           1,991                    55                           E-3307 
01CE    FRANJA CELESTE            2,007           2,008                    64                           E-3308 
01CE    FRANJA CELESTE            1,982           1,983                    66                           E-3309 


------------------------------------------------------------------------------------------------------------------------
T.SUB-LOTES              TOT.PAQUETES =42      TOT.UNID. = 2592   T/P NETO (kg) = 83,952      T/P BRUTO (kg) = 83,994
------------------------------------------------------------------------------------------------------------------------
