
EMPRESA NACIONAL DE MINERIA (ENM) PRODUCTOR          PACKING LIST                             PAG.  :   1
NATIONAL MINING COMPANY                       CODIGO DE LOTE   : E-15231                      FECHA :10/06/2021
                                              -----------------------------
FLUJO        : 
DESCRIPCION  : CATODOS GRADO A
N° INSTR. DE EMBARQUE : 26728
CLIENTE      : UTE
Lote Sipa    : 21050526

----------------------------------------------------------------------------------------------------------------------------- 
MARCA       DESCRIPCION         PESO NETO      PESO BRUTO     GRUPO     UNIDADES       UBICACION         SERIE                
-----------------------------------------------------------------------------------------------------------------------------

X1RJ    EQUIS FRANJA ROJA         2,417           2,418         11         20                           E-15231
X1RJ    EQUIS FRANJA ROJA         2,461           2,462         11         20                           E-15232
X1RJ    EQUIS FRANJA ROJA         2,395           2,396         11         20                           E-15233
X1RJ    EQUIS FRANJA ROJA         2,293           2,294         37         20                           E-15234
X1RJ    EQUIS FRANJA ROJA         2,231           2,232         37         20                           E-15235
X1RJ    EQUIS FRANJA ROJA         2,487           2,488         37         20                           E-15236
X1RJ    EQUIS FRANJA ROJA         2,373           2,374         13         20                           E-15237
X1RJ    EQUIS FRANJA ROJA         2,263           2,264         13         20                           E-15238
X1RJ    EQUIS FRANJA ROJA         2,281           2,282         13         20                           E-15239
X1RJ    EQUIS FRANJA ROJA         2,360           2,361         11         20                           E-15240
X1RJ    EQUIS FRANJA ROJA         2,259           2,260         11         20                           E-15241
X1RJ    EQUIS FRANJA ROJA         2,521           2,522         11         20                           E-15242
X1RJ    EQUIS FRANJA ROJA         2,303           2,304         37         20                           E-15243
X1RJ    EQUIS FRANJA ROJA         2,383           2,384         37         20                           E-15244
X1RJ    EQUIS FRANJA ROJA         2,385           2,386         11         20                           E-15245
X1RJ    EQUIS FRANJA ROJA         2,387           2,388         11         20                           E-15246
X1RJ    EQUIS FRANJA ROJA         2,255           2,256         37         20                           E-15247
X1RJ    EQUIS FRANJA ROJA         2,303           2,304         37         20                           E-15248
X1RJ    EQUIS FRANJA ROJA         2,234           2,235         37         20                           E-15249
X1RJ    EQUIS FRANJA ROJA         2,287           2,288         11         20                           E-15250
X1RJ    EQUIS FRANJA ROJA         2,449           2,450         37         20                           E-15251
X1RJ    EQUIS FRANJA ROJA         2,287           2,288         37         20                           E-15252
X1RJ    EQUIS FRANJA ROJA         2,395           2,396         37         20                           E-15253
X1RJ    EQUIS FRANJA ROJA         2,359           2,360         42         20                           E-15254
X1RJ    EQUIS FRANJA ROJA         2,259           2,260         42         20                           E-15255
X1RJ    EQUIS FRANJA ROJA         2,192           2,193         27         20                           E-15256
X1RJ    EQUIS FRANJA ROJA         2,295           2,296         27         20                           E-15257
X1RJ    EQUIS FRANJA ROJA         2,271           2,272         27         20                           E-15258
X1RJ    EQUIS FRANJA ROJA         2,165           2,166         27         20                           E-15259
X1RJ    EQUIS FRANJA ROJA         2,377           2,378         03         20                           E-15260
X1RJ    EQUIS FRANJA ROJA         2,035           2,036         03         20                           E-15261
X1RJ    EQUIS FRANJA ROJA         2,126           2,127         03         20                           E-15262
X1RJ    EQUIS FRANJA ROJA         2,103           2,104         27         20                           E-15263
X1RJ    EQUIS FRANJA ROJA         2,347           2,348         27         20                           E-15264
X1RJ    EQUIS FRANJA ROJA         2,381           2,382         03         20                           E-15265
X1RJ    EQUIS FRANJA ROJA         2,395           2,396         03         20                           E-15266
X1RJ    EQUIS FRANJA ROJA         2,099           2,100         03         20                           E-15267
X1RJ    EQUIS FRANJA ROJA         2,433           2,434         03         20                           E-15268
X1RJ    EQUIS FRANJA ROJA         2,487           2,488         03         20                           E-15269
X1RJ    EQUIS FRANJA ROJA         2,437           2,438         03         20                           E-15270
X1RJ    EQUIS FRANJA ROJA         2,499           2,500         23         20                           E-15271
X1RJ    EQUIS FRANJA ROJA         2,334           2,335         37         20                           E-15272
X1RJ    EQUIS FRANJA ROJA         2,345           2,346         37         20                           E-15273


------------------------------------------------------------------------------------------------------------------------
T.SUB-LOTES              TOT.PAQUETES =43      TOT.UNID. = 860   T/P NETO (kg) = 99,948      T/P BRUTO (kg) = 99,991
------------------------------------------------------------------------------------------------------------------------
