
EMPRESA NACIONAL DE MINERIA (ENM) PRODUCTOR          PACKING LIST                             PAG.  :   1
NATIONAL MINING COMPANY                       CODIGO DE LOTE   : E-13544                      FECHA :24/05/2021
                                              -----------------------------
FLUJO        : 
DESCRIPCION  : CATODOS GRADO A
N° INSTR. DE EMBARQUE : 26673
CLIENTE      : CARLOTTA STAR
Lote Sipa    : 

----------------------------------------------------------------------------------------------------------------------------- 
MARCA       DESCRIPCION         PESO NETO      PESO BRUTO     GRUPO     UNIDADES       UBICACION         SERIE                
-----------------------------------------------------------------------------------------------------------------------------

01RJ    FRANJA ROJA               2,410           2,411         17         20                           E-13544
01RJ    FRANJA ROJA               2,431           2,432         17         20                           E-13545
01RJ    FRANJA ROJA               2,407           2,408         17         20                           E-13546
01RJ    FRANJA ROJA               2,391           2,392         17         20                           E-13547
01RJ    FRANJA ROJA               2,469           2,470         17         20                           E-13548
01RJ    FRANJA ROJA               2,384           2,385         17         20                           E-13549
01RJ    FRANJA ROJA               2,365           2,366         17         20                           E-13550
01RJ    FRANJA ROJA               2,375           2,376         17         20                           E-13551
01RJ    FRANJA ROJA               2,471           2,472         17         20                           E-13552
01RJ    FRANJA ROJA               2,437           2,438         17         20                           E-13553
01RJ    FRANJA ROJA               2,461           2,462         17         20                           E-13554
01RJ    FRANJA ROJA               2,381           2,382         05         20                           E-13555
01RJ    FRANJA ROJA               2,345           2,346         17         20                           E-13556
01RJ    FRANJA ROJA               2,467           2,468         17         20                           E-13557
01RJ    FRANJA ROJA               2,479           2,480         17         20                           E-13558
01RJ    FRANJA ROJA               2,349           2,350         17         20                           E-13559
01RJ    FRANJA ROJA               2,321           2,322         17         20                           E-13560
01RJ    FRANJA ROJA               2,495           2,496         17         20                           E-13561
01RJ    FRANJA ROJA               2,433           2,434         17         20                           E-13562
01RJ    FRANJA ROJA               2,391           2,392         17         20                           E-13563
