
EMPRESA NACIONAL DE MINERIA (ENM) PRODUCTOR          PACKING LIST                             PAG.  :   1
NATIONAL MINING COMPANY                       CODIGO DE LOTE   : E-15578                      FECHA :12/06/2020
                                              -----------------------------
FLUJO        : 
DESCRIPCION  : CATODOS GRADO A
N° INSTR. DE EMBARQUE : 26002
CLIENTE      : CITY OF ALEXANDRIA
Lote Sipa    : 

----------------------------------------------------------------------------------------------------------------------------- 
MARCA       DESCRIPCION         PESO NETO      PESO BRUTO     GRUPO     UNIDADES       UBICACION         SERIE                
-----------------------------------------------------------------------------------------------------------------------------

V1NA    V FRANJA NARANJA          2,325           2,326         31         20                           E-15578
V1NA    V FRANJA NARANJA          2,483           2,484         46         20                           E-15579
V1NA    V FRANJA NARANJA          2,580           2,581         46         20                           E-15580
V1NA    V FRANJA NARANJA          2,408           2,409         46         20                           E-15581
V1NA    V FRANJA NARANJA          2,593           2,594         46         20                           E-15582
V1NA    V FRANJA NARANJA          2,412           2,413         38         20                           E-15583
V1NA    V FRANJA NARANJA          2,522           2,523         19         20                           E-15584
V1NA    V FRANJA NARANJA          2,391           2,392         19         20                           E-15585
V1NA    V FRANJA NARANJA          2,575           2,576         19         20                           E-15586
V1NA    V FRANJA NARANJA          2,590           2,591         28         20                           E-15587
V1NA    V FRANJA NARANJA          2,379           2,380         28         20                           E-15588
V1NA    V FRANJA NARANJA          2,374           2,375         46         20                           E-15589
V1NA    V FRANJA NARANJA          2,422           2,423         19         20                           E-15590
V1NA    V FRANJA NARANJA          2,622           2,623         13         20                           E-15591
V1NA    V FRANJA NARANJA          2,635           2,636         38         20                           E-15592
V1NA    V FRANJA NARANJA          2,390           2,391         46         20                           E-15593
V1NA    V FRANJA NARANJA          2,506           2,507         19         20                           E-15594
V1NA    V FRANJA NARANJA          2,498           2,499         19         20                           E-15595
V1NA    V FRANJA NARANJA          2,496           2,497         19         20                           E-15596
V1NA    V FRANJA NARANJA          2,546           2,547         38         20                           E-15597


------------------------------------------------------------------------------------------------------------------------
T.SUB-LOTES              TOT.PAQUETES =20      TOT.UNID. = 400   T/P NETO (kg) = 49,747      T/P BRUTO (kg) = 49,767
------------------------------------------------------------------------------------------------------------------------
