
EMPRESA NACIONAL DE MINERIA (ENM) PRODUCTOR          PACKING LIST                             PAG.  :   1
NATIONAL MINING COMPANY                       CODIGO DE LOTE   : E-2321                      FECHA :12/06/2023
                                              -----------------------------
FLUJO        : 
DESCRIPCION  : CATODOS EW DELTA
N° INSTR. DE EMBARQUE : 27979
CLIENTE      : CAUTIN
Lote Sipa    : 23050269

----------------------------------------------------------------------------------------------------------------------------- 
MARCA       DESCRIPCION         PESO NETO      PESO BRUTO     GRUPO     UNIDADES       UBICACION         SERIE                
-----------------------------------------------------------------------------------------------------------------------------

01BL    FRANJA BLANCA             1,983           1,984                    53                           E-2321 
01BL    FRANJA BLANCA             2,008           2,009                    52                           E-2322 
01BL    FRANJA BLANCA             2,021           2,022                    54                           E-2323 
01BL    FRANJA BLANCA             1,992           1,993                    54                           E-2324 
01BL    FRANJA BLANCA             1,992           1,993                    52                           E-2325 
01BL    FRANJA BLANCA             2,000           2,001                    49                           E-2326 
01BL    FRANJA BLANCA             2,015           2,016                    54                           E-2327 
01BL    FRANJA BLANCA             1,996           1,997                    50                           E-2328 
01BL    FRANJA BLANCA             2,019           2,020                    44                           E-2329 
01BL    FRANJA BLANCA             1,990           1,991                    55                           E-2330 
01BL    FRANJA BLANCA             1,985           1,986                    43                           E-2331 
01BL    FRANJA BLANCA             1,993           1,994                    52                           E-2332 
01BL    FRANJA BLANCA             1,997           1,998                    43                           E-2333 
01BL    FRANJA BLANCA             1,997           1,998                    52                           E-2334 
01BL    FRANJA BLANCA             1,995           1,996                    45                           E-2336 
01BL    FRANJA BLANCA             1,977           1,978                    45                           E-2337 
01BL    FRANJA BLANCA             2,023           2,024                    42                           E-2338 
01BL    FRANJA BLANCA             2,022           2,023                    46                           E-2339 
01BL    FRANJA BLANCA             2,025           2,026                    48                           E-2340 
01BL    FRANJA BLANCA             2,013           2,014                    46                           E-2341 
01BL    FRANJA BLANCA             2,006           2,007                    44                           E-2342 
01BL    FRANJA BLANCA             1,995           1,996                    42                           E-2343 
01BL    FRANJA BLANCA             2,012           2,013                    47                           E-2344 
01BL    FRANJA BLANCA             1,996           1,997                    42                           E-2345 
01BL    FRANJA BLANCA             1,977           1,978                    43                           E-2346 
01BL    FRANJA BLANCA             2,001           2,002                    48                           E-2347 
01BL    FRANJA BLANCA             1,988           1,989                    47                           E-2348 
01BL    FRANJA BLANCA             2,016           2,017                    45                           E-2349 
01BL    FRANJA BLANCA             1,944           1,945                    63                           E-2396 
01BL    FRANJA BLANCA             2,034           2,035                    73                           E-2397 
01BL    FRANJA BLANCA             2,008           2,009                    52                           E-2398 
01BL    FRANJA BLANCA             2,068           2,069                    76                           E-2399 
01BL    FRANJA BLANCA             2,068           2,069                    75                           E-2400 
01BL    FRANJA BLANCA             2,002           2,003                    70                           E-2401 
01BL    FRANJA BLANCA             2,057           2,058                    69                           E-2402 
01BL    FRANJA BLANCA             2,067           2,068                    74                           E-2403 
01BL    FRANJA BLANCA             2,035           2,036                    80                           E-2404 
01BL    FRANJA BLANCA             2,072           2,073                    79                           E-2405 
01BL    FRANJA BLANCA             2,032           2,033                    69                           E-2406 
01BL    FRANJA BLANCA             2,045           2,046                    76                           E-2407 
01BL    FRANJA BLANCA             2,027           2,028                    76                           E-2408 
01BL    FRANJA BLANCA             2,007           2,008                    50                           E-2409 


------------------------------------------------------------------------------------------------------------------------
T.SUB-LOTES              TOT.PAQUETES =42      TOT.UNID. = 2319   T/P NETO (kg) = 84,500      T/P BRUTO (kg) = 84,542
------------------------------------------------------------------------------------------------------------------------
