
EMPRESA NACIONAL DE MINERIA (ENM) PRODUCTOR          PACKING LIST                             PAG.  :   1
NATIONAL MINING COMPANY                       CODIGO DE LOTE   : E-9375                      FECHA :29/05/2023
                                              -----------------------------
FLUJO        : 
DESCRIPCION  : CATODOS GRADO A
N° INSTR. DE EMBARQUE : 27922
CLIENTE      : AMSTERDAM EXPRESS
Lote Sipa    : 

----------------------------------------------------------------------------------------------------------------------------- 
MARCA       DESCRIPCION         PESO NETO      PESO BRUTO     GRUPO     UNIDADES       UBICACION         SERIE                
-----------------------------------------------------------------------------------------------------------------------------

V2AZ    V DOS FRANJAS AZUL        2,534           2,535         37         20                           E-9375 
V2AZ    V DOS FRANJAS AZUL        2,561           2,562         37         20                           E-9376 
V2AZ    V DOS FRANJAS AZUL        2,555           2,556         37         20                           E-9377 
V2AZ    V DOS FRANJAS AZUL        2,497           2,498         37         20                           E-9378 
V2AZ    V DOS FRANJAS AZUL        2,501           2,502         37         20                           E-9379 
V2AZ    V DOS FRANJAS AZUL        2,584           2,585         37         20                           E-9380 
V2AZ    V DOS FRANJAS AZUL        2,565           2,566         37         20                           E-9381 
V2AZ    V DOS FRANJAS AZUL        2,524           2,525         37         20                           E-9382 
V2AZ    V DOS FRANJAS AZUL        2,475           2,476         37         20                           E-9383 
V2AZ    V DOS FRANJAS AZUL        2,516           2,517         37         20                           E-9384 
V2AZ    V DOS FRANJAS AZUL        2,557           2,558         37         20                           E-9385 
V2AZ    V DOS FRANJAS AZUL        2,561           2,562         37         20                           E-9386 
V2AZ    V DOS FRANJAS AZUL        2,405           2,406         37         20                           E-9387 
V2AZ    V DOS FRANJAS AZUL        2,610           2,611         37         20                           E-9388 
V2AZ    V DOS FRANJAS AZUL        2,501           2,502         37         20                           E-9389 
V2AZ    V DOS FRANJAS AZUL        2,503           2,504         37         20                           E-9390 
V2AZ    V DOS FRANJAS AZUL        2,492           2,493         37         20                           E-9391 
V2AZ    V DOS FRANJAS AZUL        2,443           2,444         37         20                           E-9392 
V2AZ    V DOS FRANJAS AZUL        2,535           2,536         37         20                           E-9393 
V2AZ    V DOS FRANJAS AZUL        2,482           2,483         37         20                           E-9394 
V2AZ    V DOS FRANJAS AZUL        2,375           2,376         37         20                           E-9395 
V2AZ    V DOS FRANJAS AZUL        2,479           2,480         37         20                           E-9396 
V2AZ    V DOS FRANJAS AZUL        2,590           2,591         37         20                           E-9397 
V2AZ    V DOS FRANJAS AZUL        2,631           2,632         37         20                           E-9398 
V2AZ    V DOS FRANJAS AZUL        2,467           2,468         03         20                           E-9399 
V2AZ    V DOS FRANJAS AZUL        2,517           2,518         03         20                           E-9400 
V2AZ    V DOS FRANJAS AZUL        2,577           2,578         37         20                           E-9401 
V2AZ    V DOS FRANJAS AZUL        2,597           2,598         03         20                           E-9402 
V2AZ    V DOS FRANJAS AZUL        2,519           2,520         03         20                           E-9403 
V2AZ    V DOS FRANJAS AZUL        2,551           2,552         03         20                           E-9404 
V2AZ    V DOS FRANJAS AZUL        2,593           2,594         03         20                           E-9405 
V2AZ    V DOS FRANJAS AZUL        2,543           2,544         03         20                           E-9406 
V2AZ    V DOS FRANJAS AZUL        2,489           2,490         03         20                           E-9407 
V2AZ    V DOS FRANJAS AZUL        2,569           2,570         03         20                           E-9408 
V2AZ    V DOS FRANJAS AZUL        2,549           2,550         03         20                           E-9409 
V2AZ    V DOS FRANJAS AZUL        2,505           2,506         03         20                           E-9410 
V2AZ    V DOS FRANJAS AZUL        2,341           2,342         11         20                           E-9411 
V2AZ    V DOS FRANJAS AZUL        2,278           2,279         03         20                           E-9412 
V2AZ    V DOS FRANJAS AZUL        2,373           2,374         23         20                           E-9413 
V2AZ    V DOS FRANJAS AZUL        2,400           2,401         23         20                           E-9414 


------------------------------------------------------------------------------------------------------------------------
T.SUB-LOTES              TOT.PAQUETES =40      TOT.UNID. = 800   T/P NETO (kg) = 100,344      T/P BRUTO (kg) = 100,384
------------------------------------------------------------------------------------------------------------------------
