;01-02-2002;2;151;AJUSTE INVENTARIO (-);0;0;0;0
;01-02-2002;2;152;CONC. CIRCULANTE EXTERNO;0;0;0;0
;01-02-2002;2;153;RESTOS ANODOS TENIENTE A RAF;1023211;1019517;175652;1865
;01-02-2002;2;154;RESTOS ANODOS CORRIENTES H.V.L;853424;849634;288179;28167
;01-02-2002;2;155;RESTOS ANODOS H.M. VENTANAS;587477;585415;150589;6349
;01-02-2002;2;156;RESTOS ANODOS TENIENTE;1095769;1091843;230924;2097
;01-02-2002;2;157;LODOS PROCESO ELECTROLITICO;15292;10095;246;13
;01-02-2002;2;158;BARROS COBRE TELURO;0;0;0;0
;01-02-2002;2;159;RESTOS ANODOS CTE. VENTANAS;3898272;3883795;1116595;44609
;01-02-2002;2;160;CATODOS DESCOBRIZACION PARCIAL;62483;61007;354;6
;01-02-2002;2;161;CATODOS COMERCIALES TOTALES;23888785;23886396;181875;2388
;01-02-2002;2;162;DESPUNTES Y LAMINAS;183353;183335;1388;18
;01-02-2002;2;163;CATODOS DESCOBRIZACION NORMAL;134511;134498;1051;13
;01-02-2002;2;164;LODOS PROC. ELEC. A EMBARQUE;0;0;0;0
;01-02-2002;2;165;BARRO COBRE TELURO A FUNDICION;0;0;0;0
;01-02-2002;2;166;BARRO ANODICO DESCOBR. A PMN;23235;686;4048981;229246
;01-02-2002;2;167;CATODOS DESC. PARCIAL A EMB.;0;0;0;0
;01-02-2002;2;168;BLISTER TENIENTE A EMBARQUE;0;0;0;0
;01-02-2002;2;169;BLISTER TENIENTE A RAF;11115;11105;0;0
;01-02-2002;2;170;ANODOS CORRIENTES H.V.L. A RAF;8873;8834;2574;262
;01-02-2002;2;171;CATODOS COMERC.STANDARD A RAF;2612;2612;21;0
;01-02-2002;2;172;ANODOS ESPEC. H.V.L. A RAF;0;0;0;0
;01-02-2002;2;173;CONC. ORO V.C. A FUND.;137768;7279;15271;8870
;01-02-2002;2;174;BARRO COBRE TELURO A EMBARQUE;0;0;0;0
;01-02-2002;2;175;BARRO COBRE TELURO A B.CRUDO;0;0;0;0
;01-02-2002;2;176;LODOS PROC. ELEC. A FUNDICION;0;0;0;0
;01-02-2002;2;177;CAT. INICIALES A PURIF.ELECTRO;4356;4356;0;0
;01-02-2002;2;178;CATODOS ELECTROWINING A RAF;386038;383268;0;0
;01-02-2002;2;179;ANODOS CHAGRES A N.E.;3313430;3304035;584750;4546
;01-02-2002;2;180;ANODOS CHAGRES A RAF;15303;15260;2651;22
;01-02-2002;2;181;SULFATO DE COBRE A REPROCESO;0;0;0;0
;01-02-2002;2;185;CONCENTRADO ORO PTA.VALLENAR;0;0;0;0
;01-02-2002;2;188;AZUFRE EN ACIDO;1363271;0;0;0
;01-02-2002;2;189;PERDIDA METALURGICA FUNDICION;83350;833;2119;93
;01-02-2002;2;190;RESTOS ANODOS ESPEC. VENTANAS;0;0;0;0
;01-02-2002;2;191;RESTOS ANODOS ESPEC. A RAF;0;0;0;0
;01-02-2002;2;193;CONCENTRADO PLATA PANULCILLO;0;0;0;0
;01-02-2002;2;195;POLVO CALDERA A EMBARQUE;0;0;0;0
;01-02-2002;2;196;CATODOS COMERCIALES APROBADOS;23588576;23586217;179592;2359
;01-02-2002;2;197;CIRCULANTE FUSION A EMBARQUE;0;0;0;0
;01-02-2002;2;198;BLISTER DISPUTADA PROPIO;0;0;0;0
;01-02-2002;2;199;MOLDES Y PLACAS VARIOS;0;0;0;0
;01-02-2002;2;200;BLISTER DISPUTADA A RAF;0;0;0;0
;01-02-2002;2;202;CATODOS PTA. VALLENAR;0;0;0;0
;01-02-2002;2;203;POLVOS ELECTROFILTRO;42267;2114;7341;8
;01-02-2002;2;204;POLVO ELECTRO. A EMBARQUE;0;0;0;0
;01-02-2002;2;205;CONC. COBRE CENIZAS A EMBARQUE;0;0;0;0
;01-02-2002;2;206;CON.COBRE V. CENTRAL EMBARQUE;0;0;0;0
;01-02-2002;2;207;CONC.COBRE DISPUTADA EMBARQUE;0;0;0;0
;01-02-2002;2;208;CONC.COBRE V.ENAMI A EMBARQUE;0;0;0;0
;01-02-2002;2;210;POLVO ELECTROFILTRO A FUND.;20797;1137;4121;4
;01-02-2002;2;211;CATODOS H.V.L. Y OTRAS FAENAS;331402;331114;0;0
;01-02-2002;2;212;MINERALES DE COBRE A EMBARQUE;0;0;0;0
;01-02-2002;2;213;CONC. COBRE ANDINA A EMBARQUE;0;0;0;0
;01-02-2002;2;214;CATODOS COMERCIALES STANDARD;300209;300179;2283;29
;01-02-2002;2;215;CAT. COMERC.STANDARD A DESC.;0;0;0;0
;01-02-2002;2;216;CATODOS COMERC.STANDARD A EMB.;298970;298940;2443;30
;01-02-2002;2;217;CATODOS COMERC. APROB. A EMB.;22919742;22917450;177755;2292
;01-02-2002;2;218;CATODOS DESC.NORMAL A CAT/STND;0;0;0;0
;01-02-2002;2;219;DESPUNTES/LAMINAS A EMBARQUE;227593;227570;1778;23
;01-02-2002;2;220;ACIDO A N.E. Y OTROS;947569;0;0;0
;01-02-2002;2;221;MINERALES COBRE V.C. A FUND.;0;0;0;0
;01-02-2002;2;222;CIRCULANTE CONVERSION A FUND.;3712160;1667848;418134;16531
;01-02-2002;2;223;CONC. COBRE ANDINA MAQ A FUND.;3075740;930228;197894;1584
;01-02-2002;2;224;LAMINAS/DESPUNTES PTA.VALLENAR;0;0;0;0
;01-02-2002;2;225;LAMINAS/DESPUNTES H.VIDELA L.;0;0;0;0
;01-02-2002;2;226;ESCORIA CPS/C.TTE BAJO CUCHARA;825377;196922;7342;0
;01-02-2002;2;227;CATODOS COMERCIALES A STANDARD;0;0;0;0
;01-02-2002;2;228;ELECTROL/SOL. ACIDA EMB.;24265;24265;0;0
;01-02-2002;2;229;DEVOLUCION EXTERNO C. STANDARD;0;0;0;0
;01-02-2002;2;230;CAT. STANDARD A CAT. COM. APRO;0;0;0;0
;01-02-2002;2;233;CONCENTRADO PLATA A PMN;0;0;0;0
;01-02-2002;2;234;CASC. ESC. BOTADERO A PANUL.;0;0;0;0
;01-02-2002;2;235;DESPUNTES Y LAMINAS A N.E.;3457;3457;27;0
;01-02-2002;2;236;CASC. ESC. BOTADERO A EMBARQUE;0;0;0;0
;01-02-2002;2;238;CATODOS FAENA A RAF;0;0;0;0
;01-02-2002;2;239;CATODOS FAENA A EMBARQUE;138184;138075;0;0
;01-02-2002;2;240;CASCARON ESCORIA A FUNDICION;0;0;0;0
;01-02-2002;2;242;CONCENTRADO ORO PANULCILLO;0;0;0;0
;01-02-2002;2;244;CONCENTRADO COBRE PANULCILLO;0;0;0;0
;01-02-2002;2;246;PRECIPITADO COBRE PANULCILLO;0;0;0;0
;01-02-2002;2;247;CONC. PLATA V.C. A FUND.;0;0;0;0
;01-02-2002;2;249;CIRCULANTE RAF A FUNDICION;365460;150733;17268;627
;01-02-2002;2;251;CATODOS COMERCIALES A EXPO.;0;0;0;0
;01-02-2002;2;252;CATODOS COMERCIALES DE EXPO.;0;0;0;0
;01-02-2002;2;255;CATODOS DESC. PARCIAL A RAF;226803;219415;1116;26
;01-02-2002;2;257;CIRCULANTE N.E. A FUNDICION;0;0;0;0
;01-02-2002;2;258;CIRCULANTE CONVERSION A EMB.;0;0;0;0
;01-02-2002;2;260;AJUSTE AGENCIA (+);0;0;0;0
;01-02-2002;2;261;AJUSTE AGENCIA (-);0;0;0;0
;01-02-2002;2;262;AJUSTE AGENCIA (+);0;0;0;0
;01-02-2002;2;263;AJUSTE AGENCIA (-);0;0;0;0
;01-02-2002;2;264;RESIDUALES N.E.;0;0;0;0
;01-02-2002;2;265;RESIDUALES N.E. A FUNDICION;0;0;0;0
;01-02-2002;2;266;RESIDUALES N.E. A RAF;0;0;0;0
;01-02-2002;2;267;CONCENTRADO COBRE DISPUTADA;8281834;2459630;525246;2693
;01-02-2002;2;268;CONCENTRADO COBRE M.A.MATTA;0;0;0;0
;01-02-2002;2;271;CONC. COBRE M.A.MATTA A FUND.;0;0;0;0
;01-02-2002;2;274;CONC. COBRE PLANTAS A FUND.;0;0;0;0
;01-02-2002;2;275;CONC. COBRE DISPUTADA A FUND.;2141741;644564;73438;857
;01-02-2002;2;276;ANODOS TENIENTE COMPRA;2996320;2985309;490654;4683
;01-02-2002;2;277;ANODOS TENIENTE MAQUILA;9029310;8997974;1496415;14435
;01-02-2002;2;278;ANODOS MICHILLA;0;0;0;0
;01-02-2002;2;279;ANODOS TENIENTE A N.E.;9592280;9558852;1566343;15211
;01-02-2002;2;280;ANODOS TENIENTE RECHAZ. A EMB.;0;0;0;0
;01-02-2002;2;281;ANODOS TENIENTE A RAF;189535;188852;30551;308
;01-02-2002;2;282;COBRE BAJO PISO A RAF;0;0;0;0
;01-02-2002;2;284;BLISTER DISPUTADA (ANODOS);0;0;0;0
;01-02-2002;2;285;CONC. COBRE CIRCUL. PANULCILLO;0;0;0;0
;01-02-2002;2;289;BLISTER C/F RESTO ANODO;0;0;0;0
;01-02-2002;2;290;BLISTER C/F RESTO ANODO A RAF;0;0;0;0
;01-02-2002;2;291;CIRC. EXTERNO A FUNDICION;0;0;0;0
;01-02-2002;2;292;CIRCULANTE CARBOMET EMBARQUE;0;0;0;0
;01-02-2002;2;294;AJUSTE AGENCIA (+);0;0;0;0
;01-02-2002;2;295;AJUSTE AGENCIA (-);0;0;0;0
;01-02-2002;2;296;CIRCUL. CARBOMET A RAF;0;0;0;0
;01-02-2002;2;297;AJUSTE AGENCIA (+);0;0;0;0
;01-02-2002;2;298;PRECIPITADO COBRE A EMBARQUE;0;0;0;0
;01-02-2002;2;299;AJUSTE AGENCIA (-);0;0;0;0
;01-02-2002;2;300;CONC. COBRE CIRC. A FUND.;0;0;0;0
;01-02-2002;2;301;PRECIPITADO CU V.C. A P. SULF.;42683;33298;0;0
;01-02-2002;2;302;MINERALES COBRE PANULCILLO;0;0;0;0
;01-02-2002;2;303;CONCENTRADO COBRE PLANTAS;0;0;0;0
;01-02-2002;2;304;ELECTROLITO A PLANTA SULFATO;1066000;60260;0;0
;01-02-2002;2;305;AJUSTE AGENCIA (+);0;0;0;0
;01-02-2002;2;306;AJUSTE AGENCIA (-);0;0;0;0
;01-02-2002;2;307;PRODUCCION SULFATO DE COBRE;84391;20486;0;0
;01-02-2002;2;308;PRODUCCION ARSENIATO FERRICO;70275;14796;0;0
;01-02-2002;2;309;GRANZAS A CIR. CONVERSION;0;0;0;0
;01-02-2002;2;310;CONCENTRADO COBRE PTA.VALLENAR;0;0;0;0
;01-02-2002;2;311;RIL;838384;22;0;0
;01-02-2002;2;312;FUNDENTE CALCAREO A RAF;0;0;0;0
;01-02-2002;2;313;FUNDENTE SILICEO A RAF;0;0;0;0
;01-02-2002;2;314;CATODOS ELECTROWINING;48501;48313;0;0
;01-02-2002;2;315;SULFATO DE COBRE A EMBARQUE;102000;25940;0;0
;01-02-2002;2;316;EMBARQUE CATODOS ELECTROWINING;0;0;0;0
;01-02-2002;2;317;MINERALES ORO PANULCILLO;0;0;0;0
;01-02-2002;2;318;FUNDENTE CALCAREO A VARIOS;0;0;0;0
;01-02-2002;2;319;PRECIPITADO SIN REACCIONAR;6006;2310;0;0
;01-02-2002;2;320;BLISTER DISPUTADA (PLACAS);0;0;0;0
;01-02-2002;2;321;HIDROXIDO DE NIQUEL;64089;7044;0;0
;01-02-2002;2;322;MINERALES ORO V.C. A FUND.;7112;188;282;458
;01-02-2002;2;323;HIDROXIDO DE NIQUEL A EMBARQUE;0;0;0;0
;01-02-2002;2;324;PRECIPITADO S/REACC.A FUNDICIO;0;0;0;0
;01-02-2002;2;325;AJUSTE (+);0;0;0;0
;01-02-2002;2;326;ESCORIA ANODICA SOLIDA A FUND;262509;109359;12414;452
;01-02-2002;2;327;AJUSTE (-);0;0;0;0
;01-02-2002;2;328;EMBARQUE MINERAL ORO V.C.;0;0;0;0
;01-02-2002;2;329;PRECIPITADO EMBARCADO;0;0;0;0
;01-02-2002;2;331;GRANZAS A RAF;0;0;0;0
;01-02-2002;2;340;CONCENTRADO ORO BRONCE;0;0;0;0
;01-02-2002;2;342;CONC. ORO BRONCE A FUND.;0;0;0;0
;01-02-2002;2;350;CASCARON ESCORIA A BOTADERO;0;0;0;0
;01-02-2002;2;361;RESIDUALES DE PMN;8020;51;169736;3170
;01-02-2002;2;376;RESIDUAL PMN A FUNDICION;0;0;0;0
;01-02-2002;2;378;RESIDUAL PMN A RAF;8020;51;169736;3170
;01-02-2002;2;383;CONCENTRADO COBRE ESCONDIDA;0;0;0;0
;01-02-2002;2;392;CONC. COBRE V.C. A FUND.;887374;232296;72331;3446
;01-02-2002;2;393;CONC.V.C.A CENIZAS;0;0;0;0
;01-02-2002;2;395;CONC. COBRE ESCONDIDA A FUND.;0;0;0;0
;01-02-2002;2;397;ANODOS CORRIENTES A CODELCO;0;0;0;0
;01-02-2002;2;399;ANODOS CORRIENTE DE EXPOSICION;0;0;0;0
;01-02-2002;2;400;ANODOS CORRIENTES A EXPO.;0;0;0;0
;01-02-2002;2;401;COBRE EN ELECTROLITO A N.E.;14864;7691;0;0
;01-02-2002;2;402;ANODOS CTE. RECHAZADOS A RAF;379531;378068;110923;4821
;01-02-2002;2;403;ANODOS CTE. RECHAZ.PRESTAMO;0;0;0;0
;01-02-2002;2;404;ANODOS H.M. RECHAZADOS A RAF;69006;68735;18017;868
;01-02-2002;2;405;ANODOS HOJAS MADRE EMBARQUE;0;0;0;0
;01-02-2002;2;406;RESTOS ANODOS CORRIENTE A RAF;3560766;3547627;1056128;41647
;01-02-2002;2;408;RESTOS ANODOS H.M. A RAF;50374;50204;13683;535
;01-02-2002;2;412;RESTOS ANODOS H.M.A N.E.;471139;469528;116672;4677
;01-02-2002;2;418;DESPUNTES/LAMINAS A FAENA;0;0;0;0
;01-02-2002;2;419;DESPUNTES/LAMINAS A EXPO.;0;0;0;0
;01-02-2002;2;420;AJUSTE AGENCIA (-);0;0;0;0
;01-02-2002;2;423;DESPUNTES/LAMINAS DE EXPO.;0;0;0;0
;01-02-2002;2;430;AJUSTE PRODUCCION (-);0;0;0;0
;01-02-2002;2;431;AJUSTE PRODUCCION (+);0;0;0;0
;01-02-2002;2;432;AJUSTE PRODUCCION (-);0;0;0;0
;01-02-2002;2;433;AJUSTE PRODUCCION (+);0;0;0;0
;01-02-2002;2;434;AJUSTE AGENCIA (+);0;0;0;0
;01-02-2002;2;435;AJUSTE AGENCIA (-);0;0;0;0
;01-02-2002;2;436;AJUSTE AGENCIA (+);0;0;0;0
;01-02-2002;2;437;AJUSTE AGENCIA (-);0;0;0;0
;01-02-2002;2;438;AJUSTE AGENCIA (+);0;0;0;0
;01-02-2002;2;439;AJUSTE AGENCIA (-);0;0;0;0
;01-02-2002;2;440;AJUSTE AGENCIA (+);0;0;0;0
;01-02-2002;2;441;AJUSTE AGENCIA (-);0;0;0;0
;01-02-2002;2;442;BARRIDO RAF;34247;11318;4879;227
;01-02-2002;2;443;AJUSTE AGENCIA (+);0;0;0;0
;01-02-2002;2;444;AJUSTE AGENCIA (+);0;0;0;0
;01-02-2002;2;445;AJUSTE AGENCIA (-);0;0;0;0
;01-02-2002;2;446;AJUSTE AGENCIA (+);0;0;0;0
;01-02-2002;2;447;AJUSTE AGENCIA (-);0;0;0;0
;01-02-2002;2;448;AJUSTE AGENCIA (+);0;0;0;0
;01-02-2002;2;449;AJUSTE AGENCIA (+);0;0;0;0
;01-02-2002;2;450;AJUSTE AGENCIA (-);0;0;0;0
;01-02-2002;2;451;AJUSTE AGENCIA (-);0;0;0;0
;01-02-2002;2;452;AJUSTE AGENCIA (+);0;0;0;0
;01-02-2002;2;453;AJUSTE AGENCIA (-);0;0;0;0
;01-02-2002;2;454;AJUSTE AGENCIA (+);0;0;0;0
;01-02-2002;2;455;AJUSTE AGENCIA (-);0;0;0;0
;01-02-2002;2;456;AJUSTE AGENCIA (+);1000000;0;0;0
;01-02-2002;2;457;AJUSTE AGENCIA (-);1000000;0;16592;717
;01-02-2002;2;458;AJUSTE AGENCIA (+);0;0;0;0
;01-02-2002;2;459;AJUSTE AGENCIA (-);0;0;0;0
;01-02-2002;2;460;AJUSTE AGENCIA (+);0;0;0;0
;01-02-2002;2;461;AJUSTE AGENCIA (-);0;0;0;0
;01-02-2002;2;462;AJUSTE AGENCIA (-);0;0;0;0
;01-02-2002;2;463;AJUSTE AGENCIA (-);0;0;0;0
;01-02-2002;2;464;AJUSTE AGENCIA (+);0;0;0;0
;01-02-2002;2;465;AJUSTE AGENCIA (+);0;0;0;0
;01-02-2002;2;466;AJUSTE AGENCIA (+);0;0;0;0
;01-02-2002;2;467;AJUSTE AGENCIA (-);0;0;0;0
;01-02-2002;2;468;AJUSTE AGENCIA (+);0;0;0;0
;01-02-2002;2;469;AJUSTE AGENCIA (+);0;0;0;0
;01-02-2002;2;470;AJUSTE AGENCIA (-);0;0;0;0
;01-02-2002;2;471;AJUSTE AGENCIA (+);0;0;0;0
;01-02-2002;2;472;AJUSTE AGENCIA (-);0;0;0;0
;01-02-2002;2;473;AJUSTE AGENCIA (+);0;0;0;0
;01-02-2002;2;474;AJUSTE AGENCIA (-);0;0;0;0
;01-02-2002;2;475;AJUSTE AGENCIA (+);0;0;0;0
;01-02-2002;2;476;AJUSTE AGENCIA (+);0;0;0;0
;01-02-2002;2;477;AJUSTE AGENCIA (+);0;0;0;0
;01-02-2002;2;478;AJUSTE AGENCIA (-);5410;22;568;116
;01-02-2002;2;479;AJUSTE AGENCIA (+);0;0;0;0
;01-02-2002;2;480;AJUSTE AGENCIA (-);0;0;0;0
;01-02-2002;2;481;AJUSTE AGENCIA (-);0;0;0;0
;01-02-2002;2;482;AJUSTE AGENCIA (-);0;0;0;0
;01-02-2002;2;483;AJUSTE INVENTARIO (-);0;0;0;0
;01-02-2002;2;484;AJUSTE AGENCIA (-);0;0;0;0
;01-02-2002;2;485;AJUSTE INVENTARIO (+);0;0;0;0
;01-02-2002;2;486;AJUSTE INVENTARIO (-);0;0;0;0
;01-02-2002;2;487;AJUSTE AGENCIA (+);0;0;0;0
;01-02-2002;2;488;AJUSTE AGENCIA (-);0;0;0;0
;01-02-2002;2;489;AJUSTE INVENTARIO;0;0;0;0
;01-02-2002;2;490;AJUSTE FINOS (-);0;0;0;0
;01-02-2002;2;491;AJUSTE INVENTARIO;0;0;0;0
;01-02-2002;2;492;AJUSTE INVENTARIO;0;0;0;0
;01-02-2002;2;493;AJUSTE BARRO ANODOCO CRUDO;0;0;0;0
;01-02-2002;2;494;AJUSTE INVENTARIO;0;0;0;0
;01-02-2002;2;495;ANODOS ESPEC. H.V.L. A  N.E.;0;0;0;0
;01-02-2002;2;496;REG. EMB. CASC. ESC. BOTADERO;0;0;0;0
;01-02-2002;2;497;ANODOS CORRIENTES H.V.L.A N.E.;3603330;3587587;1056994;107204
;01-02-2002;2;498;REG. EMB. CASC. ESC. BOTADERO;0;0;0;0
;01-02-2002;2;499;AJUSTE PRODUCCION (+);434970;0;0;0
;01-02-2002;2;500;AJUSTE PRODUCCION (-);0;0;0;0
;01-02-2002;3;1;PRECIPITADOS COBRE V.CLIENTES;2626333;2024247;0;0
;01-02-2002;3;2;CONCENTRADO COBRE PLANTAS ENM;0;0;0;0
;01-02-2002;3;3;CONCENTRADO COBRE V.CLIENTES;2785645;714929;598795;10782
