01-09-2002;2;147;PRECIPITADO COBRE V.C. A RAF;0;0;0;0
01-09-2002;2;148;ANODOS CORRIENTES A N.E.;17738835;17669105;3209808;118716
01-09-2002;2;149;ANODOS HOJAS MADRES A N.E.;2534815;2525031;546489;15868
01-09-2002;2;150;BLISTER H.V.L. A FUND.;0;0;0;0
01-09-2002;2;151;AJUSTE INVENTARIO (-);0;0;0;0
01-09-2002;2;152;CONC. CIRCULANTE EXTERNO;0;0;0;0
01-09-2002;2;153;RESTOS ANODOS TENIENTE A RAF;1684336;1678423;299751;3015
01-09-2002;2;154;RESTOS ANODOS CORRIENTES H.V.L;481022;479173;125141;11919
01-09-2002;2;155;RESTOS ANODOS H.M. VENTANAS;896078;892530;225917;8416
01-09-2002;2;156;RESTOS ANODOS TENIENTE;1633206;1627485;315728;2688
01-09-2002;2;157;LODOS PROCESO ELECTROLITICO;15538;9849;129;4
01-09-2002;2;158;BARROS COBRE TELURO;0;0;0;0
01-09-2002;2;159;RESTOS ANODOS CTE. VENTANAS;3155269;3142871;712674;18608
01-09-2002;2;160;CATODOS DESCOBRIZACION PARCIAL;61391;60525;181;10
01-09-2002;2;161;CATODOS COMERCIALES TOTALES;26184396;26181778;211801;0
01-09-2002;2;162;DESPUNTES Y LAMINAS;224938;224916;1796;0
01-09-2002;2;163;CATODOS DESCOBRIZACION NORMAL;94100;94091;739;0
01-09-2002;2;164;LODOS PROC. ELEC. A EMBARQUE;0;0;0;0
01-09-2002;2;165;BARRO COBRE TELURO A FUNDICION;0;0;0;0
01-09-2002;2;166;BARRO ANODICO DESCOBR. A PMN;24492;594;5082124;162292
01-09-2002;2;167;CATODOS DESC. PARCIAL A EMB.;0;0;0;0
01-09-2002;2;168;BLISTER TENIENTE A EMBARQUE;0;0;0;0
01-09-2002;2;169;BLISTER TENIENTE A RAF;2814768;2805891;401954;3084
01-09-2002;2;170;ANODOS CORRIENTES H.V.L. A RAF;4579;4561;1172;108
01-09-2002;2;171;CATODOS COMERC.STANDARD A RAF;4030;4030;33;0
01-09-2002;2;172;ANODOS ESPEC. H.V.L. A RAF;0;0;0;0
01-09-2002;2;173;CONC. ORO V.C. A FUND.;406026;14775;60046;21100
01-09-2002;2;174;BARRO COBRE TELURO A EMBARQUE;0;0;0;0
01-09-2002;2;175;BARRO COBRE TELURO A B.CRUDO;0;0;0;0
01-09-2002;2;176;LODOS PROC. ELEC. A FUNDICION;0;0;0;0
01-09-2002;2;177;CAT. INICIALES A PURIF.ELECTRO;10164;10163;0;0
01-09-2002;2;178;CATODOS ELECTROWINING A RAF;109138;108401;0;0
01-09-2002;2;179;ANODOS CHAGRES A N.E.;3354684;3343589;585778;3503
01-09-2002;2;180;ANODOS CHAGRES A RAF;8397;8371;1638;11
01-09-2002;2;181;SULFATO DE COBRE A REPROCESO;0;0;0;0
01-09-2002;2;185;CONCENTRADO ORO PTA.VALLENAR;0;0;0;0
01-09-2002;2;188;AZUFRE EN ACIDO;6810122;0;0;0
01-09-2002;2;189;PERDIDA METALURGICA FUNDICION;2165145;2758;9198;1209
01-09-2002;2;190;RESTOS ANODOS ESPEC. VENTANAS;0;0;0;0
01-09-2002;2;191;RESTOS ANODOS ESPEC. A RAF;0;0;0;0
01-09-2002;2;193;CONCENTRADO PLATA PANULCILLO;0;0;0;0
01-09-2002;2;195;POLVO CALDERA A EMBARQUE;0;0;0;0
01-09-2002;2;196;CATODOS COMERCIALES APROBADOS;25579540;25576982;207021;0
01-09-2002;2;197;CIRCULANTE FUSION A EMBARQUE;0;0;0;0
01-09-2002;2;198;BLISTER DISPUTADA PROPIO;0;0;0;0
01-09-2002;2;199;MOLDES Y PLACAS VARIOS;0;0;0;0
01-09-2002;2;200;BLISTER DISPUTADA A RAF;0;0;0;0
01-09-2002;2;202;CATODOS PTA. VALLENAR;0;0;0;0
01-09-2002;2;203;POLVOS ELECTROFILTRO;45539;3596;8900;14
01-09-2002;2;204;POLVO ELECTRO. A EMBARQUE;0;0;0;0
01-09-2002;2;205;CONC. COBRE CENIZAS A EMBARQUE;0;0;0;0
01-09-2002;2;206;CON.COBRE V. CENTRAL EMBARQUE;0;0;0;0
01-09-2002;2;207;CONC.COBRE DISPUTADA EMBARQUE;0;0;0;0
01-09-2002;2;208;CONC.COBRE V.ENAMI A EMBARQUE;0;0;0;0
01-09-2002;2;210;POLVO ELECTROFILTRO A FUND.;38054;3005;7417;12
01-09-2002;2;211;CATODOS H.V.L. Y OTRAS FAENAS;318273;318157;0;0
01-09-2002;2;212;MINERALES DE COBRE A EMBARQUE;0;0;0;0
01-09-2002;2;213;CONC. COBRE ANDINA A EMBARQUE;0;0;0;0
01-09-2002;2;214;CATODOS COMERCIALES STANDARD;604856;604796;4780;0
01-09-2002;2;215;CAT. COMERC.STANDARD A DESC.;0;0;0;0
01-09-2002;2;216;CATODOS COMERC.STANDARD A EMB.;949692;949597;7745;84
01-09-2002;2;217;CATODOS COMERC. APROB. A EMB.;22670031;22667764;183598;515
01-09-2002;2;218;CATODOS DESC.NORMAL A CAT/STND;0;0;0;0
01-09-2002;2;219;DESPUNTES/LAMINAS A EMBARQUE;172754;172737;1468;17
01-09-2002;2;220;ACIDO A N.E. Y OTROS;1198282;0;0;0
01-09-2002;2;221;MINERALES COBRE V.C. A FUND.;0;0;0;0
01-09-2002;2;222;CIRCULANTE CONVERSION A FUND.;9800450;5101867;924762;38662
01-09-2002;2;223;CONC. COBRE ANDINA MAQ A FUND.;15855226;4587778;1134340;9484
01-09-2002;2;224;LAMINAS/DESPUNTES PTA.VALLENAR;0;0;0;0
01-09-2002;2;225;LAMINAS/DESPUNTES H.VIDELA L.;0;0;0;0
01-09-2002;2;226;ESCORIA CPS/C.TTE BAJO CUCHARA;3458104;1927321;440309;7371
01-09-2002;2;227;CATODOS COMERCIALES A STANDARD;0;0;0;0
01-09-2002;2;228;ELECTROL/SOL. ACIDA EMB.;30955;30955;0;0
01-09-2002;2;229;DEVOLUCION EXTERNO C. STANDARD;0;0;0;0
01-09-2002;2;230;CAT. STANDARD A CAT. COM. APRO;0;0;0;0
01-09-2002;2;233;CONCENTRADO PLATA A PMN;0;0;0;0
01-09-2002;2;234;CASC. ESC. BOTADERO A PANUL.;0;0;0;0
01-09-2002;2;235;DESPUNTES Y LAMINAS A N.E.;3828;3828;32;0
01-09-2002;2;236;CASC. ESC. BOTADERO A EMBARQUE;0;0;0;0
01-09-2002;2;238;CATODOS FAENA A RAF;5349;5346;0;0
01-09-2002;2;239;CATODOS FAENA A EMBARQUE;424483;424251;0;0
01-09-2002;2;240;CASCARON ESCORIA A FUNDICION;0;0;0;0
01-09-2002;2;242;CONCENTRADO ORO PANULCILLO;0;0;0;0
01-09-2002;2;244;CONCENTRADO COBRE PANULCILLO;0;0;0;0
01-09-2002;2;246;PRECIPITADO COBRE PANULCILLO;0;0;0;0
01-09-2002;2;247;CONC. PLATA V.C. A FUND.;0;0;0;0
01-09-2002;2;249;CIRCULANTE RAF A FUNDICION;298708;185496;83578;3526
01-09-2002;2;251;CATODOS COMERCIALES A EXPO.;0;0;0;0
01-09-2002;2;252;CATODOS COMERCIALES DE EXPO.;0;0;0;0
01-09-2002;2;255;CATODOS DESC. PARCIAL A RAF;14358;14164;86;2
01-09-2002;2;257;CIRCULANTE N.E. A FUNDICION;0;0;0;0
01-09-2002;2;258;CIRCULANTE CONVERSION A EMB.;0;0;0;0
01-09-2002;2;260;AJUSTE AGENCIA (+);0;0;0;0
01-09-2002;2;261;AJUSTE AGENCIA (-);0;0;0;0
01-09-2002;2;262;AJUSTE AGENCIA (+);0;0;0;0
01-09-2002;2;263;AJUSTE AGENCIA (-);0;0;0;0
01-09-2002;2;264;RESIDUALES N.E.;0;0;0;0
01-09-2002;2;265;RESIDUALES N.E. A FUNDICION;0;0;0;0
01-09-2002;2;266;RESIDUALES N.E. A RAF;0;0;0;0
01-09-2002;2;267;CONCENTRADO COBRE DISPUTADA;8171527;2437943;390240;3505
01-09-2002;2;268;CONCENTRADO COBRE CIRC.CENIZAS;0;0;0;0
01-09-2002;2;271;CONC.Cu CIRC.CENIZAS A FUNDIC.;0;0;0;0
01-09-2002;2;274;CONC. COBRE PLANTAS A FUND.;0;0;0;0
01-09-2002;2;275;CONC. COBRE DISPUTADA A FUND.;7678060;2353473;348730;3190
01-09-2002;2;276;ANODOS TENIENTE COMPRA;0;0;0;0
01-09-2002;2;277;ANODOS TENIENTE MAQUILA;8223250;8193946;1418139;13065
01-09-2002;2;278;ANODOS MICHILLA;0;0;0;0
01-09-2002;2;279;ANODOS TENIENTE A N.E.;7436350;7410276;1280243;11854
01-09-2002;2;280;ANODOS TENIENTE RECHAZ. A EMB.;0;0;0;0
01-09-2002;2;281;ANODOS TENIENTE A RAF;0;0;0;0
01-09-2002;2;282;COBRE BAJO PISO A RAF;0;0;0;0
01-09-2002;2;284;BLISTER DISPUTADA (ANODOS);0;0;0;0
01-09-2002;2;285;CONC. COBRE CIRCUL. PANULCILLO;0;0;0;0
01-09-2002;2;289;BLISTER C/F RESTO ANODO;0;0;0;0
01-09-2002;2;290;BLISTER C/F RESTO ANODO A RAF;0;0;0;0
01-09-2002;2;291;CIRC. EXTERNO A FUNDICION;0;0;0;0
01-09-2002;2;292;CIRCULANTE CARBOMET EMBARQUE;0;0;0;0
01-09-2002;2;294;AJUSTE AGENCIA (+);0;0;0;0
01-09-2002;2;295;AJUSTE AGENCIA (-);0;0;0;0
01-09-2002;2;296;CIRCUL. CARBOMET A RAF;0;0;0;0
01-09-2002;2;297;AJUSTE AGENCIA (+);0;0;0;0
01-09-2002;2;298;PRECIPITADO COBRE A EMBARQUE;0;0;0;0
01-09-2002;2;299;AJUSTE AGENCIA (-);0;0;0;0
01-09-2002;2;300;CONC. COBRE CIRC. A FUND.;0;0;0;0
01-09-2002;2;301;PRECIPITADO CU V.C. A P. SULF.;53877;40664;0;0
01-09-2002;2;302;MINERALES COBRE PANULCILLO;0;0;0;0
01-09-2002;2;303;CONCENTRADO COBRE PLANTAS;0;0;0;0
01-09-2002;2;304;ELECTROLITO A PLANTA SULFATO;1328492;80168;0;0
01-09-2002;2;305;AJUSTE AGENCIA (+);0;0;0;0
01-09-2002;2;306;AJUSTE AGENCIA (-);0;0;0;0
01-09-2002;2;307;PRODUCCION SULFATO DE COBRE;110369;27304;0;0
01-09-2002;2;308;PRODUCCION ARSENIATO FERRICO;91709;13696;0;0
01-09-2002;2;309;GRANZAS A CIR. CONVERSION;0;0;0;0
01-09-2002;2;310;CONCENTRADO COBRE PTA.VALLENAR;0;0;0;0
01-09-2002;2;311;RIL;1028560;41;0;0
01-09-2002;2;312;FUNDENTE CALCAREO A RAF;43161;0;0;0
01-09-2002;2;313;FUNDENTE SILICEO A RAF;0;0;0;0
01-09-2002;2;314;CATODOS ELECTROWINING;71430;71000;0;0
01-09-2002;2;315;SULFATO DE COBRE A EMBARQUE;123000;30469;0;0
01-09-2002;2;316;EMBARQUE CATODOS ELECTROWINING;0;0;0;0
01-09-2002;2;317;MINERALES ORO PANULCILLO;0;0;0;0
01-09-2002;2;318;FUNDENTE CALCAREO A VARIOS;0;0;0;0
01-09-2002;2;319;PRECIPITADO SIN REACCIONAR;10564;2027;0;0
01-09-2002;2;320;BLISTER DISPUTADA (PLACAS);0;0;0;0
01-09-2002;2;321;HIDROXIDO DE NIQUEL;77254;8666;0;0
01-09-2002;2;322;MINERALES ORO V.C. A FUND.;9763;75;4078;707
01-09-2002;2;323;HIDROXIDO DE NIQUEL A EMBARQUE;11036;961;0;0
01-09-2002;2;324;PRECIPITADO S/REACC.A FUNDICIO;0;0;0;0
01-09-2002;2;325;AJUSTE (+);0;0;0;0
01-09-2002;2;326;ESCORIA ANODICA SOLIDA A FUND;59941;29512;4464;104
01-09-2002;2;327;AJUSTE (-);0;0;0;0
01-09-2002;2;328;EMBARQUE MINERAL ORO V.C.;0;0;0;0
01-09-2002;2;329;PRECIPITADO EMBARCADO;0;0;0;0
01-09-2002;2;331;GRANZAS A RAF;0;0;0;0
01-09-2002;2;340;CONCENTRADO ORO BRONCE;0;0;0;0
01-09-2002;2;342;CONC. ORO BRONCE A FUND.;0;0;0;0
01-09-2002;2;350;CASCARON ESCORIA A BOTADERO;0;0;0;0
01-09-2002;2;361;RESIDUALES DE PMN;0;0;0;0
01-09-2002;2;376;RESIDUAL PMN A FUNDICION;0;0;0;0
01-09-2002;2;378;RESIDUAL PMN A RAF;0;0;0;0
01-09-2002;2;383;CONCENTRADO COBRE ESCONDIDA;0;0;0;0
01-09-2002;2;392;CONC. COBRE V.C. A FUND.;2439935;657164;431644;9973
01-09-2002;2;393;CONC.V.C.A CENIZAS;0;0;0;0
01-09-2002;2;395;CONC. COBRE ESCONDIDA A FUND.;0;0;0;0
01-09-2002;2;397;ANODOS CORRIENTES A CODELCO;0;0;0;0
01-09-2002;2;399;ANODOS CORRIENTE DE EXPOSICION;0;0;0;0
01-09-2002;2;400;ANODOS CORRIENTES A EXPO.;0;0;0;0
01-09-2002;2;401;COBRE EN ELECTROLITO A N.E.;20971;14324;0;0
01-09-2002;2;402;ANODOS CTE. RECHAZADOS A RAF;729179;726345;168074;3517
01-09-2002;2;403;ANODOS CTE. RECHAZ.PRESTAMO;0;0;0;0
01-09-2002;2;404;ANODOS H.M. RECHAZADOS A RAF;119695;119206;27285;866
01-09-2002;2;405;ANODOS HOJAS MADRE EMBARQUE;0;0;0;0
01-09-2002;2;406;RESTOS ANODOS CORRIENTE A RAF;2965457;2953847;719507;12399
01-09-2002;2;407;RESTOS ANODOS HVL A EMBARQUE;0;0;0;0
01-09-2002;2;408;RESTOS ANODOS H.M. A RAF;0;0;0;0
01-09-2002;2;412;RESTOS ANODOS H.M.A N.E.;861887;858414;226055;12863
01-09-2002;2;418;DESPUNTES/LAMINAS A FAENA;0;0;0;0
01-09-2002;2;419;DESPUNTES/LAMINAS A EXPO.;0;0;0;0
01-09-2002;2;420;AJUSTE AGENCIA (-);0;0;0;0
01-09-2002;2;423;DESPUNTES/LAMINAS DE EXPO.;0;0;0;0
01-09-2002;2;430;AJUSTE PRODUCCION (-);0;0;0;0
01-09-2002;2;431;AJUSTE PRODUCCION (+);0;0;0;0
01-09-2002;2;432;AJUSTE PRODUCCION (-);0;0;0;0
01-09-2002;2;433;AJUSTE PRODUCCION (+);0;0;0;0
01-09-2002;2;434;AJUSTE AGENCIA (+);0;0;0;0
01-09-2002;2;435;AJUSTE AGENCIA (-);0;0;0;0
01-09-2002;2;436;AJUSTE AGENCIA (+);0;0;0;0
01-09-2002;2;437;AJUSTE AGENCIA (-);0;0;0;0
01-09-2002;2;438;AJUSTE AGENCIA (+);0;0;0;0
01-09-2002;2;439;AJUSTE AGENCIA (-);0;0;0;0
01-09-2002;2;440;AJUSTE AGENCIA (+);0;0;0;0
01-09-2002;2;441;AJUSTE AGENCIA (-);0;0;0;0
01-09-2002;2;442;BARRIDO RAF;156749;68293;23729;608
01-09-2002;2;443;AJUSTE AGENCIA (+);0;0;0;0
01-09-2002;2;444;AJUSTE AGENCIA (+);0;0;0;0
01-09-2002;2;445;AJUSTE AGENCIA (-);0;0;0;0
01-09-2002;2;446;AJUSTE AGENCIA (+);0;0;0;0
01-09-2002;2;447;AJUSTE AGENCIA (-);0;0;0;0
01-09-2002;2;448;AJUSTE AGENCIA (+);0;0;0;0
01-09-2002;2;449;AJUSTE AGENCIA (+);0;0;0;0
01-09-2002;2;450;AJUSTE AGENCIA (-);0;0;0;0
01-09-2002;2;451;AJUSTE AGENCIA (-);0;0;0;0
01-09-2002;2;452;AJUSTE AGENCIA (+);0;0;0;0
01-09-2002;2;453;AJUSTE AGENCIA (-);0;0;0;0
01-09-2002;2;454;AJUSTE AGENCIA (+);0;0;0;0
01-09-2002;2;455;AJUSTE AGENCIA (-);0;0;0;0
01-09-2002;2;456;AJUSTE AGENCIA (+);0;0;0;0
01-09-2002;2;457;AJUSTE AGENCIA (-);0;0;0;0
01-09-2002;2;458;AJUSTE AGENCIA (+);0;0;0;0
01-09-2002;2;459;AJUSTE AGENCIA (-);0;0;0;0
01-09-2002;2;460;AJUSTE AGENCIA (+);0;0;0;0
01-09-2002;2;461;AJUSTE AGENCIA (-);0;0;0;0
01-09-2002;2;462;AJUSTE AGENCIA (-);0;0;0;0
01-09-2002;2;463;AJUSTE AGENCIA (-);0;0;0;0
01-09-2002;2;464;AJUSTE AGENCIA (+);0;0;0;0
01-09-2002;2;465;AJUSTE AGENCIA (+);0;0;0;0
01-09-2002;2;466;AJUSTE AGENCIA (+);0;0;0;0
01-09-2002;2;467;AJUSTE AGENCIA (-);0;0;0;0
01-09-2002;2;468;AJUSTE AGENCIA (+);0;0;0;0
01-09-2002;2;469;AJUSTE AGENCIA (+);0;0;0;0
01-09-2002;2;470;AJUSTE AGENCIA (-);0;0;0;0
01-09-2002;2;471;AJUSTE AGENCIA (+);0;0;0;0
01-09-2002;2;472;AJUSTE AGENCIA (-);0;0;0;0
01-09-2002;2;473;AJUSTE AGENCIA (+);0;0;0;0
01-09-2002;2;474;AJUSTE AGENCIA (-);0;0;0;0
01-09-2002;2;475;AJUSTE AGENCIA (+);0;0;0;0
01-09-2002;2;476;AJUSTE AGENCIA (+);0;0;0;0
01-09-2002;2;477;AJUSTE AGENCIA (+);0;0;0;0
01-09-2002;2;478;AJUSTE AGENCIA (-);0;0;0;0
01-09-2002;2;479;AJUSTE AGENCIA (+);0;0;0;0
01-09-2002;2;480;AJUSTE AGENCIA (-);0;0;0;0
01-09-2002;2;481;AJUSTE AGENCIA (-);0;0;0;0
01-09-2002;2;482;AJUSTE AGENCIA (-);0;0;0;0
01-09-2002;2;483;AJUSTE INVENTARIO (-);0;0;0;0
01-09-2002;2;484;AJUSTE AGENCIA (-);0;0;0;0
01-09-2002;2;485;AJUSTE INVENTARIO (+);0;0;0;0
01-09-2002;2;486;AJUSTE INVENTARIO (-);0;0;0;0
01-09-2002;2;487;AJUSTE AGENCIA (+);0;0;0;0
01-09-2002;2;488;AJUSTE AGENCIA (-);0;0;0;0
01-09-2002;2;489;AJUSTE INVENTARIO;0;0;0;0
01-09-2002;2;490;AJUSTE FINOS (-);0;0;0;0
01-09-2002;2;491;AJUSTE INVENTARIO;0;0;0;0
01-09-2002;2;492;AJUSTE INVENTARIO;0;0;0;0
01-09-2002;2;493;AJUSTE BARRO ANODOCO CRUDO;0;0;0;0
01-09-2002;2;494;AJUSTE INVENTARIO;0;0;0;0
01-09-2002;2;495;ANODOS ESPEC. H.V.L. A  N.E.;0;0;0;0
01-09-2002;2;496;REG. EMB. CASC. ESC. BOTADERO;0;0;0;0
01-09-2002;2;497;ANODOS CORRIENTES H.V.L.A N.E.;1972510;1965510;504280;58477
01-09-2002;2;498;REG. EMB. CASC. ESC. BOTADERO;0;0;0;0
01-09-2002;2;499;AJUSTE PRODUCCION (+);220140;0;0;0
01-09-2002;2;500;AJUSTE PRODUCCION (-);0;0;0;0
01-09-2002;3;1;PRECIPITADOS COBRE V.CLIENTES;1069240;814202;0;0
01-09-2002;3;2;CONCENTRADO COBRE PLANTAS ENM;0;0;0;0
01-09-2002;3;3;CONCENTRADO COBRE V.CLIENTES;1053794;280165;179452;4394
01-09-2002;3;4;CONCENTRADO COBRE ESCONDIDA;0;0;0;0
01-09-2002;3;5;CONCENTRADO COBRE DISPUTADA;4530208;1351570;216345;1943
01-09-2002;3;6;CONCENTRADO COBRE PELAMBRE;2780319;1093564;115040;2467
01-09-2002;3;8;CONCENTRADO COBRE ANDINA MAQ.;4002686;1150308;286198;2341
01-09-2002;3;10;CONC. COBRE CIRC. CENIZAS;0;0;0;0
01-09-2002;3;12;CONCENTRADO COBRE TERCEROS;2253840;673483;116931;0
